year,title
2020,Post-Treatment Hypermutation in a Recurrent Diffuse Glioma with H3.3 p.G34 Mutation.
2020,Real-world outcomes of patients with locally advanced or metastatic epithelioid sarcoma.
2020,Erratum.
2020,A case of colorectal large cell neuroendocrine carcinoma accompanied by disseminated peritoneal leiomyomatosis.
2020,Nodular fasciitis growing at the port site of robotic surgery for rectal cancer.
2020,Tumor response prediction in <sup>90</sup>Y radioembolization with PET-based radiomics features and absorbed dose metrics.
2020,Unexpected guests in the tumor microenvironment: microbiome in cancer.
2020,Treatment of intramuscular lipoma of tongue with enveloped mucosal flap design: a case report and review of the literature.
2020,<sup>18</sup>F-C2Am: a targeted imaging agent for detecting tumor cell death in vivo using positron emission tomography.
2020,Complete remission from peritoneal metastasis of late recurrent breast cancer by endocrine therapy: a case report.
2020,Relationship between tumor mutational burden and maximum standardized uptake value in 2-[<sup>18</sup>F]FDG PET (positron emission tomography) scan in cancer patients.
2020,Molecularly guided treatment of metastatic parotid gland carcinoma in adults.
2020,Letter to the editor on: F. Campostrini et al. Association between acute histopathological changes of rectal walls and late radiation proctitis following radiotherapy for prostate cancer.
2020,Spectrum of Somatic Cancer Gene Variations Among Adults With Appendiceal Cancer by Age at Disease Onset.
2020,Assessment of Trends in Second Primary Cancers in Patients With Metastatic Melanoma From 2005 to 2016.
2020,Cost-effectiveness of Maintenance Therapy Based on Molecular Classification Following Treatment of Primary Epithelial Ovarian Cancer in the United States.
2020,Association of Neoadjuvant Chemotherapy With Overall Survival in Women With Metastatic Endometrial Cancer.
2020,"Association Between Benzodiazepine Use With or Without Opioid Use and All-Cause Mortality in the United States, 1999-2015."
2020,Changes in Drug List Prices and Amounts Paid by Patients and Insurers.
2020,Evaluation and Comparison of Performance Parameters and Impact of Telepathology and Operator Experience on Endobronchial and Endoscopic Ultrasound-Guided Fine-Needle Aspiration.
2020,Association of a Proposed New Staging System for Folliculotropic Mycosis Fungoides With Prognostic Variables in a US Cohort.
2020,"Stereoselective formal [3 + 3] annulation of 3-alkylidene-2-oxindoles with β,γ-unsaturated α-keto esters."
2020,Plecstatin-1 induces an immunogenic cell death signature in colorectal tumour spheroids.
2020,Targeted metabolomics reveals dynamic portrayal of amino acids and derivatives in triple-negative breast cancer cells and culture media.
2020,Macrophage-mediated vascular permeability via VLA4/VCAM1 pathway dictates ascites development in ovarian cancer.
2020,Transforming growth factor beta type 1 (TGF-β) and hypoxia-inducible factor 1 (HIF-1) transcription complex as master regulators of the immunosuppressive protein galectin-9 expression in human cancer and embryonic cells.
2020,Prevalence and Its Correlation with Sustained Opioid Use in Korea: A Group-Based Trajectory Analysis.
2020,Functional vinorelbine plus schisandrin B liposomes destroying tumor metastasis in treatment of Gastric cancer.
2020,Visually guided inspiration breath-hold facilitated with nasal high flow therapy in locally advanced lung cancer.
2020,Evaluation of Crohn Disease Activity Using a Potential Abbreviated MRE Protocol Consisting of Balanced Steady-State Free Precession MRI Only Versus Full-Protocol MRE.
2020,PET/MRI Characterization of Mucinous Versus Nonmucinous Components of Rectal Adenocarcinoma: A Comparison of Tumor Metabolism and Cellularity.
2020,The promise and current status of CDK12/13 inhibition for the treatment of cancer.
2020,Findings on Chest CT Performed in the Emergency Department in Patients on Immune Checkpoint Inhibitor Therapy: Single-Institution 8-Year Experience in 136 Patients.
2020,A Handoff Protocol for Pediatric Trauma Patients at a Rural Level One Trauma Center Reduces Length of Stay.
2020,Breast Cancer Screening in Inner City and County Populations: A Tale of Two Centers.
2020,Enhanced Bioactivity of a Human GHR Antagonist Generated by Solid-Phase Site-Specific PEGylation.
2020,In Vivo Pretargeting Based on Cysteine-Selective Antibody Modification with IEDDA Bioorthogonal Handles for Click Chemistry.
2020,Diagnostic performance of EBUS-TBNA and its interrelation with PET-CT in patients with extra-thoracic malignancies.
2020,Prognostic significance of nutritional markers in metastatic gastric and esophageal adenocarcinoma.
2020,Role of chemotherapy for survival in patients with second primary non-small cell lung cancer.
2020,Metastatic thyroid carcinoma to the parapharyngeal and retropharyngeal spaces: Systematic review with seven newly reported cases describing an uncommon presentation of a common disease.
2020,Letter to Editor.
2020,Light-triggered transformable ferrous ion delivery system for photothermal primed chemodynamic therapy.
2020,Molecular mechanisms of anticancer effect of rutin.
2020,Artificial intelligence and machine learning-aided drug discovery in central nervous system diseases: State-of-the-arts and future directions.
2020,Reply to the letter to the Editior by Cantu.
2020,Sonographic appearances of facial lumps in adults with a focus on cheek masses: A pictorial essay.
2020,"In reply to Kumar et al, Is TORS for oropharyngeal squamous cell carcinoma being done more often than actually indicated?"
2020,Focused echocardiography in cardio-oncology.
2020,Systematic evaluation of the efficacy-effectiveness gap of systemic treatments in extensive disease small cell lung cancer (ED SCLC).
2020,Chromosomal and oxidative DNA damage in non-functioning pituitary adenomas.
2020,Kidney transplantation in patients with multiple myeloma: narrative analysis and review of the last 2 decades.
2020,Serrated Epithelial Change Is Associated With High Rates of Neoplasia in Ulcerative Colitis Patients: A Case-controlled Study and Systematic Review With Meta-analysis.
2020,Developing a risk scoring system based on immune-related lncRNAs for patients with gastric cancer.
2020,Cancer mortality in the Capitals and in the interior of Brazil: a four-decade analysis.
2020,[Cancer care challenges during COVID -19 pandemic].
2020,Cytotoxic activity of the chloroform fraction of Piper aduncum and its effect on the cell cycle in gastric cancer cell lines.
2020,"Cervical cancer incidence and patient survival in Manizales, Colombia, 2008-2012."
2020,"Place of residence and social marginalization as prognostic factors for prostate cancer survival in Veracruz, Mexico."
2020,An ontology of Pharmaceutical Services in the pages of Journal Ciência &amp; Saúde Coletiva.
2020,Clinical and microbiological characteristics of patients colonized or infected by Stenotrophomonas maltophilia : is resistance to sulfamethoxazole/trimethoprim a problem?
2020,Brazilian Cardio-oncology Guideline - 2020.
2020,Radiation-induced angiosarcoma: case report.
2020,"Preparing a high-performance surgical team: lessons from 11,000 surgeries."
2020,High-expression of LncRNA MAFG-AS1 is associated with the prognostic of patients with colorectal cancer.
2020,EUS-guided gastroenterostomy: Initial experience in a brazilian tertiary center.
2020,Detection of Helicobacter pylori in oral yeasts from students of a Chilean university.
2020,Discrimination of bacteria using whole organism fingerprinting: the utility of modern physicochemical techniques for bacterial typing.
2020,Determination of Reference Values for Double-Negative T Lymphocytes in Cuban Adults.
2020,Endoscopic Full-thickness Resection with the Full-Thickness Resection Device (FTRD) for &quot;difficult to resect&quot; colonic lesions. A single-center experience.
2020,Is prophylactic central neck dissection justified in patients with cN0 differentiated thyroid carcinoma? An overview of the most recent literature and latest guidelines.
2020,Endo-SPONGE pulley system for the treatment of chronic anastomotic leakage after rectal resection. A case report.
2020,Transformation of Pathology Reports Into the Common Data Model With Oncology Module: Use Case for Colon Cancer.
2020,ISO/IEEE 11073 Treadmill Interoperability Framework and its Test Method: Design and Implementation.
2020,App-Controlled Treatment Monitoring and Support for Head and Neck Cancer Patients (APCOT): Protocol for a Prospective Randomized Controlled Trial.
2020,The Impact of the COVID-19 Pandemic on Self-Reported Health.
2020,Erratum: Does Visibility of Grade Group 1 Prostate Cancer on Baseline Multiparametric Magnetic Resonance Imaging Impact Clinical Outcomes?
2020,Diagnosis and Treatment of Infertility in Men: AUA/ASRM Guideline PART II.
2020,Diagnosis and Treatment of Infertility in Men: AUA/ASRM Guideline Part I.
2020,Inclusion of palliative care in health care policy for older people: A directed documentary analysis in 13 of the most rapidly ageing countries worldwide.
2020,Current status and future directions of hepatocellular carcinoma-targeted nanoparticles and nanomedicine.
2020,Feasibility of a Weight Management Program Tailored for Overweight Men with Localized Prostate Cancer - A Pilot Study.
2020,Risk Factors for Appendiceal Cancer After Appendectomy.
2020,Congenital Absence of the Portal Vein.
2020,"Primary branchiogenic carcinoma: malignant degeneration of a branchial cyst, a case report."
2020,The association between cumulative radiation dose and the incidence of severe oral mucositis in head and neck cancers during radiotherapy.
2020,The Question-prompt list (QPL): Why it is needed in the Indian oncology setting?
2020,Vascular co-option and vasculogenic mimicry mediate resistance to antiangiogenic strategies.
2020,Angular optimization for cancer identification with circularly polarized light.
2020,"Elevated microRNA-130b-5p or silenced ELK1 inhibits self-renewal ability, proliferation, migration, and invasion abilities, and promotes apoptosis of cervical cancer stem cells."
2020,Overactivation of the IGF signalling pathway in osteosarcoma: a potential therapeutic target?
2020,Radiotherapy management of rectal cancer in the backdrop of the COVID pandemic.
2020,Quality of life and factors affecting it in adult cancer patients undergoing cancer chemotherapy in a tertiary care hospital.
2020,Cystic adrenal lesions: A report of five cases.
2020,Comparison of the efficacy and safety of the EXTREME regimen for treating recurrent or metastatic head and neck squamous cell carcinoma in older and younger adult patients.
2020,Andrographolide-loaded solid lipid nanoparticles enhance anticancer activity against head and neck cancer and precancerous cells.
2020,"Digestive tract neoplasms in young individuals: Demographics, staging and risk factors."
2020,Neural stem cell pools in the vertebrate adult brain: Homeostasis from cell-autonomous decisions or community rules?
